9652146,2126811
9059032,2126811
9309276,2126811
9309276,3573631
857686,2126811
857686,2985804
3246745,2126811
7278380,2126811
9822365,2126811
6604146,2126811
10636390,2126811
2769381,2126811
2769381,5001048
10858794,2126811
1258835,2126811
8539372,2126811
8539372,3573631
5915006,2126811
5269363,2126811
6786461,2126811
6786461,5001048
6110964,2126811
6110964,5001048
5697850,2126811
6834897,5106374
2769984,2126811
6848059,5246013
6848059,2126811
5131686,2126811
6023206,5001048
6023206,3573631
10087007,5246013
6494358,2126811
2967618,2126811
2373925,2126811
1105390,2126811
8999349,2126811
9878323,2126811
4873070,2126811
1351917,2126811
1198612,2126811
5280264,2126811
4146884,2126811
10193010,2126811
4562911,2126811
8006901,2126811
4412117,2126811
497843,2126811
131802,2126811
6293296,2126811
6293296,5246013
5458547,2126811
9228362,2663579
2725473,2126811
2725473,5823345
2409709,2126811
2409709,5823345
9605365,2985804
9605365,2126811
9829690,2126811
10640923,2126811
4752809,5246013
4752809,2985804
5906191,2126811
3984098,2126811
10191722,2126811
4631676,2126811
10512241,2126811
1639068,2126811
9037321,5823345
9037321,2985804
9037321,2126811
9037321,5001048
6421963,2985804
6421963,2126811
3157363,2126811
8553098,5246013
8553098,2126811
10395992,5246013
6248248,2985804
6248248,2126811
6248248,5001048
608025,2126811
373305,4095552
373305,2126811
5474241,2126811
1174612,2985804
1174612,2126811
1315420,2985804
2681828,2126811
9467868,5246013
9467868,2985804
9467868,2126811
5109303,5106374
6263351,5106374
9524114,5106374
10092673,2126811
496550,2126811
4293134,5246013
7078324,5246013
8618109,2126811
6949740,2126811
581570,5106374
3267168,2126811
5600517,2126811
845613,5246013
845613,5851801
5569814,2126811
1407854,5246013
1407854,2126811
1014375,2126811
9702532,2126811
4620674,2126811
9627092,2985804
9627092,2375860
8381667,5246013
274359,5106374
5487064,5246013
3343696,2126811
7381955,5106374
422745,2126811
9986687,5106374
8828917,5823345
8828917,2985804
2081847,2126811
740803,2126811
740803,2985804
740803,5246013
4418121,2126811
4418121,2985804
7262847,2126811
3183722,5246013
8974792,2126811
10476394,2126811
10476394,5001048
3938750,2126811
7780548,2126811
6085317,5106374
8697601,2985804
8697601,2126811
4805240,2126811
8515939,2126811
8515939,2985804
1624612,2126811
3810991,2126811
5004113,2126811
5004113,5823345
1402632,2663579
1402632,2126811
8188058,2126811
6693934,2126811
5694852,2126811
6014914,5106374
10449613,2126811
2572613,4075466
7122306,2126811
7122306,2663579
7122306,2985804
9506745,2126811
3178929,2126811
1767001,5823345
1767001,2126811
7905391,2126811
237896,2126811
3472105,5246013
3146684,2985804
7391948,2985804
285496,2985804
3150060,2985804
812756,2985804
589331,2985804
589331,2126811
940191,2985804
419129,2985804
8854145,2985804
8854145,3573631
3968524,2985804
2032378,2985804
7271573,2985804
7804425,2985804
474188,2985804
28847,2985804
5327320,2985804
8889981,2985804
818653,2985804
8583802,2126811
8407625,2126811
1975690,2126811
1975690,3573631
8322065,5106374
428377,5106374
5388101,2126811
5664871,5246013
5664871,2985804
9188978,2126811
4909325,2126811
4279883,2126811
4721993,2126811
8342835,2126811
6034513,2126811
10053538,2126811
2633736,2126811
5313879,2126811
10556571,2126811
408600,2126811
1961060,2126811
7410168,2126811
7750019,2126811
2645156,2126811
7432012,5106374
8483509,2126811
8909425,2985804
9102347,2985804
9102347,2126811
1471765,2985804
9769169,2126811
7323416,2126811
8923301,2126811
8923301,2985804
9526674,2126811
6250095,5106374
10622940,2126811
9653503,2126811
10542255,2126811
7286432,5246013
7286432,2126811
6421151,2126811
1191236,2126811
4767003,2126811
7229498,2126811
5529299,2126811
7574206,2126811
684132,2126811
4173040,2126811
7356488,2126811
4077550,2126811
9602629,2126811
7619633,2126811
7445131,2126811
5481138,2126811
10002850,2126811
2832877,2126811
5068895,2126811
610671,2126811
3219922,2126811
10145731,2126811
893652,2126811
8863779,2126811
8863779,5823345
7249771,2126811
5316199,5823345
5316199,2126811
10406589,2126811
10394768,2126811
5903326,2126811
4349520,2126811
10237361,2126811
6957719,2126811
8650115,2126811
6096785,2126811
3789168,2126811
6935545,2126811
1675282,2126811
10433357,2126811
5991287,2126811
1615448,2126811
4521708,2985804
403471,2126811
5721243,2126811
6411734,2126811
9521751,2126811
2399269,2126811
9999999,2126811
4007854,2126811
9159102,2126811
1248195,2126811
9398467,2126811
9761641,2126811
6181443,2126811
7353847,2126811
8649162,2126811
9858176,2126811
7170185,2126811
9835861,2126811
5744027,2126811
9670423,2126811
3888427,2126811
9933176,2663579
9933176,2126811
1770995,2126811
4454660,5265455
7435424,2126811
7435424,2985804
1531006,2126811
553252,2126811
238061,2985804
2198408,2126811
10673032,2126811
7102422,2126811
5700014,2126811
6817220,2126811
6817220,2985804
9418915,2126811
10101727,2126811
6808751,5106374
6257942,5246013
9226471,2126811
9226471,2985804
8271898,2126811
9057612,2126811
1605950,2126811
5061290,2126811
5061290,3573631
3927507,2985804
10886932,2126811
5956693,2126811
10433749,2126811
1566930,5106374
480978,2126811
8990978,5001048
8990978,2126811
10771516,2126811
979006,2126811
2417491,5823345
10541188,2126811
5693076,2126811
8727398,5106374
7422394,2126811
9350890,2126811
9350890,2375860
9350890,5246013
6194070,2126811
2452459,5265455
8985975,2126811
1568555,2985804
2799340,2985804
7987477,4343638
3692561,2126811
2637499,2126811
2979519,2126811
2644299,2985804
3180369,2126811
10155849,2985804
2318554,280785
7719256,2126811
10482459,2985804
3998568,2126811
3095212,2126811
10853549,2126811
6365028,2126811
6365028,2985804
2647104,2985804
10869592,2126811
8653930,2126811
10511350,2126811
6358891,2126811
6785164,5001048
6785164,2126811
3971777,5246013
2588777,2126811
1437031,2126811
1437031,2985804
9251886,2126811
9251886,5823345
4927583,2126811
4321779,2126811
2614779,2126811
2614779,3573631
8706806,2985804
8706806,5246013
8706806,2126811
9238508,2985804
725349,2126811
2089148,2126811
9907559,2985804
3137545,2126811
9545053,5001048
9545053,2126811
3374480,5823345
99335,2126811
4944277,2126811
5297479,2126811
6350587,2126811
2275886,5106374
1814134,2126811
2609523,2126811
5790416,5106374
5912573,2126811
8096540,2126811
8096540,2985804
4857297,2126811
4857297,2985804
8586580,5246013
8586580,2126811
6194590,5106374
2263486,2126811
3859473,2126811
3746875,2126811
7641356,2126811
9640058,2126811
9640058,2985804
6452295,2126811
1551070,2126811
7109688,2126811
599861,2126811
3968778,2126811
7312442,2126811
7312442,2985804
7051268,2126811
5355921,2126811
3659172,2663579
4141045,2126811
10206620,2126811
9283218,2126811
9283218,2985804
5916593,2126811
4723070,2126811
4723070,2985804
7719686,2126811
7798350,2126811
4401858,2126811
1277510,2126811
10472612,2126811
2510644,2126811
2510644,3573631
4114077,2126811
6139529,2126811
6073142,2126811
6371808,2126811
1021182,2126811
4486596,2126811
6733781,2126811
6733781,255604
3291507,2126811
9894209,2126811
4468595,2126811
5090302,2763208
6404496,2763208
6789437,2763208
4665472,2763208
4527983,2763208
9377988,2763208
2779774,2763208
7769930,2763208
4352205,2763208
7401104,2763208
9629550,2763208
6563217,2763208
9680692,2763208
4881077,2763208
668411,2763208
1977203,2763208
4479365,2763208
3484655,2763208
5103665,2763208
7722508,2763208
4691865,2763208
7126769,2763208
406260,2763208
547028,2763208
2000224,2763208
9503879,2763208
1963609,2763208
5287023,2763208
8659937,2763208
7926620,2126811
245054,2126811
5007564,2985804
1614848,2985804
8620555,2126811
8620555,2985804
4872121,2126811
10771389,2985804
2645769,2126811
6950629,2126811
1058687,2985804
1058687,2126811
10706296,2126811
8483947,2126811
6357121,2126811
1325191,2126811
6450994,2126811
2834187,2126811
721742,2126811
1810259,2126811
1999866,2126811
10337134,2126811
6461144,2126811
3155509,2126811
10641806,2126811
2386508,2126811
3915243,2126811
4814026,2126811
9727247,2126811
2758507,2126811
1560097,2126811
10269754,2126811
10406983,5106374
2686842,2126811
6869622,5106374
2056747,5106374
7909180,2126811
7909180,4358984
7909180,2663579
4867509,2126811
4945450,5001048
720593,2126811
720593,4917537
6314119,5001048
4315605,2126811
7248991,2126811
6725744,2126811
6725744,3573631
2085714,2126811
7509194,2126811
7509194,2985804
255731,2126811
9415392,5823345
9603413,2126811
9603413,5246013
9603413,2985804
8501256,2126811
8471725,2126811
1575441,5106374
10653854,2126811
4636074,2126811
1853343,2126811
1853343,5246013
4996592,2126811
9783556,2126811
9783556,2985804
10471181,2126811
7009713,2126811
222921,2126811
2337051,2126811
1647010,2126811
3390385,2126811
1238282,2126811
4305082,2126811
5478929,2126811
1630186,5106374
9151978,5106374
2641911,5106374
9764616,5106374
370286,5106374
1975706,5106374
1677059,5106374
5018072,5106374
6962678,2126811
4557868,2126811
4557868,5823345
1157058,2985804
1157058,5246013
1157058,2126811
6716570,2126811
1599362,2126811
1599362,5246013
753734,2126811
9063267,2126811
9063267,3573631
4723618,2126811
9291477,2126811
3638874,2126811
293577,2126811
268412,2126811
6009397,2126811
5955356,2126811
5996369,5106374
9746470,2126811
1047372,2126811
10161393,2126811
10161393,3573631
4775402,2126811
6169388,2126811
1868821,2126811
1609974,2126811
1609974,5001048
2998076,2126811
6228319,2126811
6228319,3573631
2831367,2126811
1427392,2126811
297312,2126811
297312,2985804
4341944,2126811
4341944,2985804
1901326,2985804
1901326,2126811
8767932,5246013
8767932,2985804
8767932,2126811
5973804,2126811
5308111,2126811
3105312,2126811
2590149,2126811
7220080,2985804
7220080,2126811
10094689,2126811
2653215,2126811
4320017,5265455
4698377,2126811
570556,2126811
570556,2663579
502533,2126811
1033676,2126811
6861880,2126811
7516824,2126811
1676724,2126811
1380812,2985804
1380812,3573631
6017991,2985804
6017991,2126811
675532,2126811
2665576,2126811
3669991,2126811
8307804,2126811
8363345,5823345
404143,2126811
9842851,2126811
2161828,2126811
7332214,2985804
10361354,5106374
788069,5106374
1668404,2126811
9236987,2126811
1443281,2126811
4629686,2126811
4489353,2126811
5701358,2985804
5701358,2126811
6717234,5106374
3398280,2126811
4369237,2985804
4369237,5246013
10157311,2126811
887350,2126811
7687338,5106374
463382,5823345
602845,2126811
6215788,2126811
8053683,2126811
9902474,2126811
4111564,2126811
4111564,5246013
1709228,2126811
4201877,2126811
10355255,2126811
10355255,2985804
2881413,2126811
2881413,2985804
9876922,2126811
683571,2126811
2944927,2126811
5273090,2126811
6299368,2126811
8499536,2126811
8499536,2985804
10335924,2126811
4806063,2126811
2760168,2126811
7130527,5265455
5391215,5106374
1192424,2985804
3760396,2985804
3153371,2126811
5052289,2126811
109558,5106374
2719881,3573631
9537527,3573631
9537527,2126811
10038326,3573631
10038326,2985804
5854222,3573631
9800856,3573631
3493417,3573631
3493417,2985804
5237553,3573631
1406929,2126811
6250456,2126811
5306152,2126811
8209745,2126811
7181112,2126811
4259943,2126811
10685189,2126811
10685189,3573631
5243510,2126811
8568698,2126811
68161,2985804
7202315,2126811
5144332,2126811
8255483,2126811
1926446,5106374
8847918,2126811
8847918,4075466
1401282,2126811
2505988,2985804
596428,2985804
9392464,2985804
7187605,2985804
10013449,2985804
3439240,2985804
3498739,2985804
10498998,2985804
4584501,2985804
10233810,2985804
4639559,2126811
6403954,2985804
7959393,2985804
10101694,2985804
3316002,2126811
2002922,2126811
2040213,2126811
8643857,2126811
8643857,2985804
6232231,2126811
6232231,2663579
9967700,2126811
7566000,2126811
7566000,3573631
8032879,2126811
2059389,3573631
2059389,2985804
2270587,2126811
8837655,5106374
10205599,2126811
5065039,5106374
1606886,2126811
10538080,5823345
1759891,2126811
3766014,2126811
6638093,2126811
7756421,2126811
1302758,2126811
5049914,2126811
671037,2126811
671037,2985804
671037,5246013
286634,2985804
6035997,2985804
7780274,5106374
876762,2985804
876762,2126811
7940877,5106374
7120796,5106374
8355236,5106374
64737,5106374
579197,2126811
9139987,5106374
10223966,5106374
4679784,5106374
358331,5106374
9793965,5106374
8576728,5106374
476342,5106374
929922,5106374
3139724,5106374
8365027,5106374
1623959,2126811
3162884,2985804
2281384,2985804
9084176,2126811
5489551,2126811
8067395,2126811
1884253,2126811
10315604,2126811
9870016,2126811
814440,2126811
4141328,2126811
10052906,2126811
6238005,5265455
9905034,5106374
3006772,5106374
8488898,5106374
6495801,5106374
2800406,2126811
1556151,2126811
9756234,2126811
2627111,2126811
2627111,5246013
4283305,2126811
2585932,5106374
5676687,2126811
3256566,2126811
1881098,2126811
1881098,2985804
4511232,2126811
6887351,2126811
4587684,2126811
3954606,2126811
4359023,2126811
3520266,2126811
1408144,2126811
10807842,5106374
1794391,2126811
10066694,2126811
9490881,2126811
1925419,2126811
450030,2985804
4545419,2126811
3767154,5106374
8484283,2985804
5907098,2126811
6715075,2985804
7998643,2985804
6596657,2126811
7506195,2126811
7506195,2985804
5151108,2126811
2122264,2126811
7726758,2126811
9079085,2126811
3148833,2126811
9304164,2126811
7631806,2126811
5089856,2126811
1285967,2126811
7838123,4246110
9054563,4246110
5102699,4246110
1650361,5106374
8730102,3573631
8730102,5823345
8730102,2126811
6355971,2985804
1168246,2126811
4573388,2126811
7376854,2126811
6643446,5106374
1596306,2126811
1596306,5246013
7020386,2126811
8919701,5106374
7555760,2126811
4994013,5106374
6743783,5106374
9945878,5106374
4750924,2985804
9541492,2126811
7008300,5106374
855817,5106374
623603,5106374
3669893,5246013
3669893,2465529
3669893,2985804
10578832,2985804
832216,2985804
3311643,2985804
3311643,2126811
4769328,2985804
4769328,2126811
3008061,2985804
7150391,2985804
7150391,3573631
8616920,2985804
9834204,2985804
9834204,2126811
3261593,2985804
3261593,2126811
927322,2985804
6884373,2985804
8488928,2985804
3904718,2985804
3904718,2126811
4708796,2985804
4708796,5246013
1394276,2985804
5677983,2985804
4566501,2985804
4566501,2126811
2342674,2985804
2342674,2126811
9624928,2126811
2755783,2126811
7618750,2126811
4830116,2126811
4830116,2985804
2231933,2126811
5909120,2126811
3823731,5823345
3823731,2126811
1926346,2126811
2364096,2126811
5504359,2126811
6391699,2126811
10288197,2126811
5506699,2126811
7809245,2126811
1180381,2126811
6214055,2126811
10315257,2126811
304451,2126811
3607495,2126811
6868528,2126811
4752065,2126811
7104429,2126811
10755847,2126811
5254786,2126811
617059,2126811
1011431,2126811
2901865,2126811
1561183,2126811
3482860,2126811
9421113,2126811
9374833,2126811
5601267,2126811
4256537,2126811
889135,2126811
6807942,2126811
1541019,2126811
10351379,2126811
6176107,2126811
2232706,2126811
9376974,2126811
8195688,2126811
6087756,2126811
6087756,2985804
4845965,3573631
9652124,3573631
9652124,2126811
6180580,3573631
1020047,3573631
3215722,2126811
10676394,2126811
706199,2126811
9800656,2126811
10751176,2126811
1162781,5001048
4006223,2985804
4006223,2126811
1046494,5106374
7920573,5106374
5161081,5823345
5161081,2126811
10095034,4343638
10400468,5851801
7498784,5823345
7498784,2126811
7498784,4343638
10313714,5106374
5005269,2126811
2086222,2126811
2086222,4075466
6371319,2126811
905291,2126811
5282391,2126811
2466749,2126811
4998364,5246013
1488971,2126811
9145827,2126811
9145827,2985804
4815889,2126811
5232634,2126811
681123,5106374
4595365,2126811
4595365,5001048
3720003,2126811
10031534,2663579
10031534,3573631
6048179,2126811
10755565,2126811
9414959,2126811
2359704,2126811
3776667,2126811
6385472,2126811
5153854,2126811
1010495,2126811
8679506,2126811
4714151,2126811
2431070,2126811
7822531,2126811
10198317,2126811
10177272,2126811
10568134,2126811
3308089,2985804
7653272,2985804
7653272,5246013
301549,5106374
165456,5106374
6167480,5106374
2119551,5106374
4398300,255604
4398300,2126811
9286602,255604
5243960,255604
7812694,255604
702723,255604
702723,2126811
6602389,2126811
2524946,2126811
8670492,2126811
9680892,2126811
5445941,2126811
7599846,2126811
5411221,2126811
4737548,2126811
3837116,2126811
7426588,2126811
5087430,2126811
2172328,2126811
4642416,2126811
10210484,2126811
10210484,5823345
10210484,4075466
10210484,2985804
9268784,2126811
9268784,2985804
6671882,2126811
4065444,2126811
7804548,2126811
10278820,2763208
4087909,2763208
1181837,2763208
4367442,2763208
6516663,2763208
7412459,2763208
1226084,2763208
479896,2763208
6098254,2763208
2946121,2763208
8141698,2763208
6740560,2763208
8873351,2763208
2949374,2763208
7589829,2763208
10089477,2763208
9031143,2763208
8411429,2763208
10295411,2763208
3214013,2763208
7816422,2763208
5864599,2763208
2979642,2763208
9920996,2763208
279292,2763208
3558319,2763208
4627489,2763208
5310759,2763208
9201274,2763208
7660458,2763208
2934383,2126811
5225514,2126811
4038830,3573631
6843522,3573631
1488613,3573631
3643131,3573631
3023015,3573631
8618775,3573631
1279633,3573631
1279633,2985804
5363484,3573631
3337152,3573631
10708923,3573631
3376095,3573631
1414826,3573631
6401536,3573631
4838273,3573631
319893,3573631
4797148,3573631
312925,3573631
1776967,3573631
1776967,2126811
5966972,3573631
10532412,3573631
7274574,3573631
1546496,3573631
7513373,3573631
7155314,3573631
1661244,3573631
7624294,3573631
7624294,4246110
7624294,2985804
8448038,3573631
8448038,2126811
3618345,3573631
3618345,2126811
6950169,3573631
6781716,3573631
1424911,3573631
4293286,3573631
4293286,5246013
1372455,3573631
1372455,2126811
4642667,3573631
9866283,3573631
9866283,2126811
7644755,3573631
8104409,3573631
2326095,3573631
9399665,3573631
9399665,2985804
8218742,3573631
7347718,3573631
7347718,5246013
1096978,3573631
10037007,3573631
5383056,3573631
5383056,2126811
5383056,5246013
6767598,3573631
4393764,3573631
4895185,2126811
7588078,2126811
7709428,2126811
7709428,5823345
4657931,5246013
9117771,2126811
10435599,2126811
5292918,6116637
9741206,2126811
873794,2126811
2558456,2126811
8285830,2126811
7314740,2126811
2443586,2126811
1503101,5823345
1503101,2126811
8232691,2126811
9764458,5823345
9764458,5246013
7834889,2465529
7834889,2126811
1255289,2126811
4233098,2126811
10382980,5106374
3211561,2126811
9401963,2126811
10570349,2126811
10116788,2126811
6324976,2985804
6324976,2126811
6941591,2985804
4127570,2126811
7991607,2126811
7258222,5106374
7863373,5823345
816911,2985804
10802689,2985804
4609155,2985804
8156155,2985804
552228,2985804
552228,2126811
9868250,2985804
10827197,2985804
3786074,2985804
3786074,255604
8379600,2985804
7479725,2985804
7102532,5106374
1067549,5106374
8319042,4596299
8319042,5246013
8319042,2126811
8708744,4596299
4953053,2126811
8045703,2126811
840102,2126811
5516302,3573631
3519855,2985804
6229372,2126811
1535937,2126811
4405150,2126811
4405150,2985804
6909394,2126811
4999541,2126811
8700284,2126811
1224453,2126811
4554963,2126811
4554963,5246013
6237396,5823345
2102474,5823345
2792206,5823345
2792206,2985804
10212305,5823345
680402,5823345
680402,2126811
7391068,5823345
2272304,5823345
9813164,5823345
2771103,5823345
2771103,2126811
3467640,5823345
8827841,5823345
8827841,2985804
8827841,2126811
1714631,5823345
1714631,2126811
2067319,5823345
2067319,3573631
2067319,2126811
573279,5823345
3851436,5823345
7038391,5823345
10788287,2126811
2772718,2985804
2772718,2465529
3454220,2126811
9630917,2126811
8593970,5106374
4498858,2126811
2770178,5001048
8490341,5001048
8490341,2985804
536834,5001048
536834,2126811
203147,5001048
944911,2126811
8965313,2126811
8248081,2126811
4166165,2126811
7159019,5106374
4085190,5106374
10711079,2126811
7302083,2126811
7320586,2126811
4581338,2985804
592939,2126811
4066747,5106374
2366122,5246013
215069,2126811
2097952,2126811
7523207,2126811
10087464,2985804
3146098,5246013
7597144,2126811
8751838,2985804
8726383,2985804
792509,2985804
6362099,2985804
7945324,2985804
7945324,2126811
8073468,2985804
3968356,2985804
5284249,2126811
4722848,2663579
1228517,2126811
6811332,2126811
8300988,3573631
8300988,2985804
1422534,5106374
6982490,2126811
6982490,5246013
2382921,5106374
7364687,2126811
10421339,2126811
428909,2126811
8019553,2126811
7680288,2126811
2580308,2126811
425672,2985804
10686390,2126811
10658938,2126811
1622631,2126811
5294956,2126811
2072518,2985804
2072518,2126811
2072518,5823345
2072518,5246013
9362908,2126811
6097170,2985804
5114309,2126811
