token_id,num_sales,nft_name,nft_description,nft_image,collection_name,collection_description,collection_image,fees_seller,fees_opensea,fees_seller_usd,fees_opensea_usd,payout_collection_address,tx_timestamp,price,gain,usd_price,usd_gain,token,to_eth,to_usd,from_account,to_account,seller_account,winner_account,contract_address,created_date,chain,token_type,asset_contract_type,asset_type
5558429,2,7205538,17690906,27015725,31489904,29244374,427760,0.049728,0.014,0.042608143872,0.011995536,1067922,2023-04-29T22:59:30,0.56,0.496272,0.47982144,0.425217760128,MATIC,0.00047446,0.856824,1067922,2126811,146611,1067922,1878201,2023-04-26T04:53:56.040743,matic,ERC721,non-fungible,simple
8996627,2,4168457,17690906,5307898,31489904,29244374,427760,0.049728,0.014,0.042608143872,0.011995536,1067922,2023-04-29T22:59:30,0.56,0.496272,0.47982144,0.425217760128,MATIC,0.00047446,0.856824,1067922,2126811,146611,1067922,1878201,2023-04-26T04:53:56.040743,matic,ERC721,non-fungible,simple
8328574,3,24835691,17690906,15254920,31489904,29244374,427760,0.049728,0.014,0.042608143872,0.011995536,1067922,2023-04-29T22:59:30,0.56,0.496272,0.47982144,0.425217760128,MATIC,0.00047446,0.856824,1067922,2126811,146611,1067922,1878201,2023-04-26T04:53:56.040743,matic,ERC721,non-fungible,simple
3488226,4,9816604,17690906,3099275,31489904,29244374,427760,0.049728,0.014,0.042608143872,0.011995536,1067922,2023-04-29T22:59:30,0.56,0.496272,0.47982144,0.425217760128,MATIC,0.00047446,0.856824,1067922,2126811,146611,1067922,1878201,2023-04-26T04:53:56.040743,matic,ERC721,non-fungible,simple
2530952,1,6330771,10657867,14155041,8618502,10660787,17700158,5.6e-05,1.75e-05,0.10113376,0.0316043,5177874,2023-04-29T22:59:26,0.0007,0.0006265,1.264172,1.13143394,ETH,1.0,1805.96,5177874,2126811,2798710,5177874,1991117,2021-08-11T02:56:18.366467,matic,ERC1155,semi-fungible,simple
2377934,2,23004810,10657867,22888457,8618502,10660787,17700158,5.6e-05,1.75e-05,0.10113376,0.0316043,5177874,2023-04-29T22:59:26,0.0007,0.0006265,1.264172,1.13143394,ETH,1.0,1805.96,5177874,2126811,5837019,5177874,1991117,2021-08-11T02:56:18.366467,matic,ERC1155,semi-fungible,simple
8473597,1,16762422,10657867,6362563,8618502,10660787,17700158,5.6e-05,1.75e-05,0.10113376,0.0316043,5177874,2023-04-29T22:59:26,0.0007,0.0006265,1.264172,1.13143394,ETH,1.0,1805.96,5177874,2126811,5837019,5177874,1991117,2021-08-11T02:56:18.366467,matic,ERC1155,semi-fungible,simple
1386156,1,29924782,10657867,8972839,8618502,10660787,17700158,5.6e-05,1.75e-05,0.10113376,0.0316043,5177874,2023-04-29T22:59:26,0.0007,0.0006265,1.264172,1.13143394,ETH,1.0,1805.96,5177874,2126811,6226081,5177874,1991117,2021-08-11T02:56:18.366467,matic,ERC1155,semi-fungible,simple
5141189,2,18413972,10657867,13992624,8618502,10660787,17700158,4.79999999999e-05,1.49999999999e-05,0.0866860799999999,0.0270894,5177874,2023-04-29T22:59:26,0.0006,0.0005369999999999,1.083576,0.96980052,ETH,1.0,1805.96,5177874,2126811,5837019,5177874,1991117,2021-08-11T02:56:18.366467,matic,ERC1155,semi-fungible,simple
4314077,1,10380961,10657867,19369938,8618502,10660787,17700158,4.79999999999e-05,1.49999999999e-05,0.0866860799999999,0.0270894,5177874,2023-04-29T22:59:26,0.0006,0.0005369999999999,1.083576,0.96980052,ETH,1.0,1805.96,5177874,2126811,5592730,5177874,1991117,2021-08-11T02:56:18.366467,matic,ERC1155,semi-fungible,simple
9064195,1,30780272,23457371,10713037,8618502,10660787,17700158,4e-05,1.25e-05,0.0722384,0.0225745,5177874,2023-04-29T22:59:26,0.0005,0.0004475,0.90298,0.8081671,ETH,1.0,1805.96,5177874,2126811,6131191,5177874,1991117,2021-08-11T02:56:18.366467,matic,ERC1155,semi-fungible,simple
6405570,1,12533510,10657867,8065576,8618502,10660787,17700158,4e-05,1.25e-05,0.0722384,0.0225745,5177874,2023-04-29T22:59:26,0.0005,0.0004475,0.90298,0.8081671,ETH,1.0,1805.96,5177874,2126811,6131191,5177874,1991117,2021-08-11T02:56:18.366467,matic,ERC1155,semi-fungible,simple
10369210,1,15440074,1335094,14908782,14531718,22641522,3177667,0.0001225,0.0001225,0.2212300999999999,0.2212300999999999,4589869,2023-04-29T22:59:24,0.0049,0.0046549999999999,8.849204,8.4067438,ETH,1.0,1805.96,1612683,2663579,2257151,1612683,5403643,2022-10-19T00:18:46.191157,matic,ERC1155,semi-fungible,simple
9141557,2831,27548090,23770318,22552176,19290466,8435301,3153376,0.20005,0.100025,0.19997738185,0.099988690925,6063803,2023-04-29T22:59:24,4.001,3.700925,3.999547637000001,3.699581564225,USDC,0.00055354,0.999637,3113591,2126811,3113591,99020,3357449,2022-02-28T17:59:22.546897,matic,ERC1155,semi-fungible,simple
8184063,1,20184513,27169657,23554595,30269993,23630522,23554595,0.0,0.0,0.0,0.0,5106374,2023-04-29T22:59:20,0.1299,0.1299,2.683734,2.683734,SOL,0.01143764,20.66,5106374,5106374,2914448,79998,142980,2022-03-26T23:09:14.980663,solana,METAPLEX,non-fungible,simple
3093481,3,2001649,588351,26603709,14617862,14769998,19829275,0.68,0.34,0.5826403200000001,0.29132016,2000742,2023-04-29T22:59:18,13.6,12.58,11.6528064,10.77884592,MATIC,0.00047446,0.856824,1753918,2126811,888471,1753918,4877210,2021-12-20T13:57:22.889010,matic,ERC1155,semi-fungible,simple
1002319,15,16100641,28905389,25497646,3388227,17179289,15230699,0.0005,0.000125,0.90298,0.225745,4492432,2023-04-29T22:59:17,0.005,0.004375,9.0298,7.901075,ETH,1.0,1805.96,1884729,5246013,463429,1884729,3013402,2022-11-17T19:01:15.235067,arbitrum_nova,ERC721,non-fungible,simple
9239857,1,24080943,2250009,8682900,4764114,29032952,13925471,0.0931,0.0245,0.0797703144,0.020992188,4237023,2023-04-29T22:59:12,0.98,0.8624,0.83968752,0.7389250176000001,MATIC,0.00047446,0.856824,97634,2126811,2149746,97634,2236099,2023-03-12T20:48:59.347333,matic,ERC721,non-fungible,simple
10290946,1,1166524,22381642,13316073,31222554,13066750,27126756,0.001,0.00025,1.80596,0.45149,3460154,2023-04-29T22:59:11,0.01,0.00875,18.0596,15.80215,ETH,1.0,1805.96,2236957,2126811,3460154,2236957,4801045,2020-12-02T17:40:53.232025,ethereum,ERC1155,semi-fungible,simple
6378712,1,21473254,27169657,23554595,30269993,23630522,23554595,0.0,0.0,0.0,0.0,5106374,2023-04-29T22:59:09,0.129,0.129,2.66514,2.66514,SOL,0.01143764,20.66,5106374,5106374,2914448,79998,142980,2022-03-26T23:09:14.980663,solana,METAPLEX,non-fungible,simple
5485419,3,22584391,8549230,26253959,21412622,21414575,25738666,0.0,0.0,0.0,0.0,5106374,2023-04-29T22:59:04,8.0,8.0,165.28,165.28,SOL,0.01143764,20.66,5106374,5106374,2191233,328037,142980,2022-03-26T23:09:14.980663,solana,METAPLEX,non-fungible,simple
3060241,1,23826838,24750607,20470779,3736809,24498875,2598482,0.000975,0.000325,1.760811,0.5869369999999999,5260150,2023-04-29T22:58:59,0.013,0.0116999999999999,23.47748,21.129732,ETH,1.0,1805.96,2592113,2126811,2571410,2592113,544187,2022-07-01T13:34:56.426577,ethereum,ERC721,non-fungible,simple
8102449,2,20505560,13781217,2509218,5051956,23858064,13172904,0.003,0.0015,5.41788,2.70894,2998976,2023-04-29T22:58:59,0.06,0.0554999999999999,108.3576,100.23078,ETH,1.0,1805.96,5517287,2126811,4627876,5517287,3073146,2023-03-17T16:17:24.924358,ethereum,ERC721,non-fungible,simple
5230266,2,30966120,16273103,3502306,1640703,6596808,22033128,0.0009,0.0003,1.625364,0.541788,235775,2023-04-29T22:58:59,0.012,0.0108,21.67152,19.504368000000003,ETH,1.0,1805.96,1430752,2663579,3013967,1430752,6334079,2023-04-24T17:16:02.062175,ethereum,ERC721,non-fungible,simple
5031309,2,28201666,10531152,14565118,24178542,22381642,763994,0.0,0.0,0.0,0.0,5106374,2023-04-29T22:58:54,0.05,0.05,1.033,1.033,SOL,0.01143764,20.66,5106374,5106374,2191233,1330003,142980,2022-03-26T23:09:14.980663,solana,METAPLEX,non-fungible,simple
8211662,2,25021026,22381642,19875660,19521702,7023210,10762555,0.0,0.0001,0.0,0.180596,5106374,2023-04-29T22:58:54,0.004,0.0039,7.22384,7.0432440000000005,ETH,1.0,1805.96,5524399,2126811,5524399,85803,1037577,2021-12-15T16:59:33.841758,matic,ERC721,non-fungible,simple
8470496,9,29025973,22381642,22919203,24570776,8270407,7202852,0.1395,0.06975,251.93142000000003,125.96571000000002,2022778,2023-04-29T22:58:47,2.79,2.58075,5038.6284000000005,4660.73127,ETH,1.0,1805.96,6410259,2126811,3943711,6410259,5367892,2022-04-15T16:38:50.674675,ethereum,ERC721,non-fungible,simple
254344,11,29896514,22137531,15347520,5536986,6390810,3633244,0.0,0.0,0.0,0.0,5106374,2023-04-29T22:58:39,5.6888,5.6888,117.530608,117.530608,SOL,0.01143764,20.66,5106374,5106374,2191233,1038550,142980,2022-03-26T23:09:14.980663,solana,METAPLEX,non-fungible,simple
7649283,3,3690769,15963823,1202634,31131640,15963823,8455570,0.0,0.0,0.0,0.0,5106374,2023-04-29T22:58:38,1.0,1.0,20.66,20.66,SOL,0.01143764,20.66,5106374,5106374,2191233,3343003,142980,2022-03-26T23:09:14.980663,solana,METAPLEX,non-fungible,simple
6286830,4,19391997,16881028,3474349,9231028,11340463,12276273,0.0056044945,0.0025474975,10.12149288722,4.600678585100001,3491300,2023-04-29T22:58:35,0.1018999,0.093747908,184.027143404,169.30497193168,ETH,1.0,1805.96,2748204,2985804,5733621,2748204,225776,2022-03-23T01:35:49.993422,ethereum,ERC721,non-fungible,simple
6684860,4,1115799,16881028,16536704,9231028,11340463,12276273,0.005609945,0.002549975,10.131336272200002,4.605152851000001,3491300,2023-04-29T22:58:35,0.101999,0.09383908,184.20611404,169.4696249168,ETH,1.0,1805.96,2748204,2985804,2817812,2748204,225776,2022-03-23T01:35:49.993422,ethereum,ERC721,non-fungible,simple
7117726,8,5017645,16881028,186460,9231028,11340463,12276273,0.006215,0.002825,11.2240414,5.101837000000001,3491300,2023-04-29T22:58:35,0.113,0.10396,204.07348,187.7476016,ETH,1.0,1805.96,2748204,2985804,3475968,2748204,225776,2022-03-23T01:35:49.993422,ethereum,ERC721,non-fungible,simple
3841545,1,15309329,16273103,11963454,1640703,6596808,22033128,0.003375,0.001125,6.095115,2.031705,235775,2023-04-29T22:58:35,0.045,0.0404999999999999,81.2682,73.14138,ETH,1.0,1805.96,2165920,2126811,1996781,2165920,6334079,2023-04-24T17:16:02.062175,ethereum,ERC721,non-fungible,simple
3223088,3,30218080,22381642,6635309,16636644,29953685,13193676,0.00075,0.003125,1.35447,5.643625,154301,2023-04-29T22:58:32,0.125,0.121125,225.745,218.746905,ETH,1.0,1805.96,1753035,2126811,1753035,1107933,4181874,2022-12-15T10:30:55.322765,matic,ERC721,non-fungible,simple
6412097,2,3838788,22381642,13769035,16636644,29953685,13193676,0.000756,0.00315,1.36530576,5.688774,154301,2023-04-29T22:58:32,0.126,0.122094,227.55096,220.49688024,ETH,1.0,1805.96,1753035,2126811,1753035,5973534,4181874,2022-12-15T10:30:55.322765,matic,ERC721,non-fungible,simple
6105766,21,19359947,22381642,12676291,16053997,22381642,7868502,0.00015,0.00075,0.0001285236,0.000642618,3447961,2023-04-29T22:58:30,0.03,0.0290999999999999,0.02570472,0.0249335784,MATIC,0.00047446,0.856824,5923163,2126811,3447961,5923163,1991117,2021-08-11T02:56:18.366467,matic,ERC1155,semi-fungible,simple
1969108,32,26306512,22381642,26738330,16053997,22381642,7868502,0.00015,0.00075,0.0001285236,0.000642618,3447961,2023-04-29T22:58:30,0.03,0.0290999999999999,0.02570472,0.0249335784,MATIC,0.00047446,0.856824,5923163,2126811,3447961,5923163,1991117,2021-08-11T02:56:18.366467,matic,ERC1155,semi-fungible,simple
8889435,24,16118759,22381642,16863151,16053997,22381642,7868502,0.00015,0.00075,0.0001285236,0.000642618,3447961,2023-04-29T22:58:30,0.03,0.0290999999999999,0.02570472,0.0249335784,MATIC,0.00047446,0.856824,5923163,2126811,3447961,5923163,1991117,2021-08-11T02:56:18.366467,matic,ERC1155,semi-fungible,simple
5312457,19,2495992,22381642,19298380,16053997,22381642,7868502,0.00015,0.00075,0.0001285236,0.000642618,3447961,2023-04-29T22:58:30,0.03,0.0290999999999999,0.02570472,0.0249335784,MATIC,0.00047446,0.856824,5923163,2126811,3447961,5923163,1991117,2021-08-11T02:56:18.366467,matic,ERC1155,semi-fungible,simple
7281064,31,15041388,22381642,883701,16053997,22381642,7868502,0.00015,0.00075,0.0001285236,0.000642618,3447961,2023-04-29T22:58:30,0.03,0.0290999999999999,0.02570472,0.0249335784,MATIC,0.00047446,0.856824,5923163,2126811,3447961,5923163,1991117,2021-08-11T02:56:18.366467,matic,ERC1155,semi-fungible,simple
2489739,35,14854311,22381642,13717110,16053997,22381642,7868502,0.00015,0.00075,0.0001285236,0.000642618,3447961,2023-04-29T22:58:30,0.03,0.0290999999999999,0.02570472,0.0249335784,MATIC,0.00047446,0.856824,5923163,2126811,3447961,5923163,1991117,2021-08-11T02:56:18.366467,matic,ERC1155,semi-fungible,simple
6214328,26,24185258,22381642,20690022,16053997,22381642,7868502,0.00015,0.00075,0.0001285236,0.000642618,3447961,2023-04-29T22:58:30,0.03,0.0290999999999999,0.02570472,0.0249335784,MATIC,0.00047446,0.856824,5923163,2126811,3447961,5923163,1991117,2021-08-11T02:56:18.366467,matic,ERC1155,semi-fungible,simple
9505411,27,11819168,22381642,23032872,16053997,22381642,7868502,0.00015,0.00075,0.0001285236,0.000642618,3447961,2023-04-29T22:58:30,0.03,0.0290999999999999,0.02570472,0.0249335784,MATIC,0.00047446,0.856824,5923163,2126811,3447961,5923163,1991117,2021-08-11T02:56:18.366467,matic,ERC1155,semi-fungible,simple
2661167,28,19241833,22381642,13375693,16053997,22381642,7868502,0.00015,0.00075,0.0001285236,0.000642618,3447961,2023-04-29T22:58:30,0.03,0.0290999999999999,0.02570472,0.0249335784,MATIC,0.00047446,0.856824,5923163,2126811,3447961,5923163,1991117,2021-08-11T02:56:18.366467,matic,ERC1155,semi-fungible,simple
6922748,22,18619404,22381642,18116069,16053997,22381642,7868502,0.00015,0.00075,0.0001285236,0.000642618,3447961,2023-04-29T22:58:30,0.03,0.0290999999999999,0.02570472,0.0249335784,MATIC,0.00047446,0.856824,5923163,2126811,3447961,5923163,1991117,2021-08-11T02:56:18.366467,matic,ERC1155,semi-fungible,simple
8866416,29,8386494,22381642,22228960,16053997,22381642,7868502,0.00015,0.00075,0.0001285236,0.000642618,3447961,2023-04-29T22:58:30,0.03,0.0290999999999999,0.02570472,0.0249335784,MATIC,0.00047446,0.856824,5923163,2126811,3447961,5923163,1991117,2021-08-11T02:56:18.366467,matic,ERC1155,semi-fungible,simple
1969108,32,26306512,22381642,26738330,16053997,22381642,7868502,0.00015,0.00075,0.0001285236,0.000642618,3447961,2023-04-29T22:58:30,0.03,0.0290999999999999,0.02570472,0.0249335784,MATIC,0.00047446,0.856824,5210808,2126811,3447961,5210808,1991117,2021-08-11T02:56:18.366467,matic,ERC1155,semi-fungible,simple
2643043,3,14377940,19608975,8616350,24178542,22381642,763994,0.0,0.0,0.0,0.0,5106374,2023-04-29T22:58:22,0.05,0.05,1.033,1.033,SOL,0.01143764,20.66,5106374,5106374,2191233,1330003,142980,2022-03-26T23:09:14.980663,solana,METAPLEX,non-fungible,simple
56350,1,8139178,2948490,17739964,28558756,10178143,12233046,0.0002719090622015,0.0001058835912,0.4910568899736015,0.191221530363552,5877502,2023-04-29T22:58:22,0.004235343648,0.0038575509945984,7.64886121454208,6.966582794204927,ETH,1.0,1805.96,5863687,2126811,1744664,5863687,583417,2023-04-18T23:39:34.174238,matic,ERC721,non-fungible,simple
957899,1,8544647,2948490,10882169,28558756,10178143,12233046,0.5136,0.2,0.4400648063999999,0.1713648,5877502,2023-04-29T22:58:22,8.0,7.286399999999999,6.854592,6.2431623936,MATIC,0.00047446,0.856824,5863687,2126811,1164302,5863687,583417,2023-04-18T23:39:34.174238,matic,ERC721,non-fungible,simple
6172860,1,6262618,2948490,15234674,28558756,10178143,12233046,0.5136,0.2,0.4400648063999999,0.1713648,5877502,2023-04-29T22:58:22,8.0,7.286399999999999,6.854592,6.2431623936,MATIC,0.00047446,0.856824,5863687,2126811,770117,5863687,583417,2023-04-18T23:39:34.174238,matic,ERC721,non-fungible,simple
2155337,1,25378119,2948490,16332243,28558756,10178143,12233046,0.50718,0.1975,0.43456399632,0.16922274,5877502,2023-04-29T22:58:22,7.9,7.195320000000001,6.768909600000001,6.165122863680001,MATIC,0.00047446,0.856824,5863687,2126811,5424635,5863687,583417,2023-04-18T23:39:34.174238,matic,ERC721,non-fungible,simple
7370376,1,29102958,2948490,23091209,28558756,10178143,12233046,0.5457,0.2125,0.4675688568,0.1820751,5877502,2023-04-29T22:58:22,8.5,7.7418,7.283004,6.6333600432,MATIC,0.00047446,0.856824,5863687,2126811,4872144,5863687,583417,2023-04-18T23:39:34.174238,matic,ERC721,non-fungible,simple
10843448,1,11392928,2948490,22444831,28558756,10178143,12233046,0.5136,0.2,0.4400648063999999,0.1713648,5877502,2023-04-29T22:58:22,8.0,7.286399999999999,6.854592,6.2431623936,MATIC,0.00047446,0.856824,5863687,2126811,3109629,5863687,583417,2023-04-18T23:39:34.174238,matic,ERC721,non-fungible,simple
211558,1,27450467,22381642,5270440,24935436,22381642,1716413,0.0,0.0045,0.0,0.066825,5106374,2023-04-29T22:58:20,0.18,0.1755,2.673,2.606175,WAVAX,0.00822384,14.85,4424095,5823345,1409151,4424095,311929,2023-01-17T15:35:48.127970,avalanche,ERC721,non-fungible,simple
2410505,2,12233062,21498060,12898597,21498060,7168500,8799897,0.0,1.275e-05,0.0,0.02302599,5106374,2023-04-29T22:58:20,0.00051,0.00049725,0.9210396,0.8980136100000001,ETH,1.0,1805.96,6138993,5246013,2610300,6138993,86185,2023-02-25T22:07:33.544706,arbitrum_nova,ERC721,non-fungible,simple
7101215,1,27717731,31017940,7806154,5575542,3098228,21293954,3.75e-05,1.875e-05,0.0677235,0.03386175,4258394,2023-04-29T22:58:17,0.00075,0.00069375,1.35447,1.25288475,ETH,1.0,1805.96,1791119,5246013,4258394,1791119,2499240,2023-01-14T21:48:10.047696,arbitrum_nova,ERC721,non-fungible,simple
4571925,1,2162930,22381642,11010489,31222554,13066750,27126756,0.001,0.00025,1.80596,0.45149,3460154,2023-04-29T22:58:11,0.01,0.00875,18.0596,15.80215,ETH,1.0,1805.96,684424,2126811,3460154,684424,4801045,2020-12-02T17:40:53.232025,ethereum,ERC1155,semi-fungible,simple
2427540,2,18371783,30615787,3613104,7106257,2012895,121171,0.026,0.013,0.3861,0.19305,3249912,2023-04-29T22:58:00,0.52,0.481,7.722,7.142849999999999,WAVAX,0.00822384,14.85,458496,5823345,458496,4332284,1522461,2022-08-16T16:54:20.573253,avalanche,ERC721,non-fungible,simple
10012312,1,18288521,930495,22749221,20263271,21936423,17888842,0.00218,0.000545,3.9369928,0.9842482,5134673,2023-04-29T22:57:59,0.0218,0.0190749999999999,39.369928,34.448687,ETH,1.0,1805.96,2259908,2126811,2646100,2259908,3150732,2022-11-24T22:37:49.503533,ethereum,ERC1155,semi-fungible,simple
7357778,6,25347188,22381642,24886096,1644275,21931245,19611094,0.0065,0.00325,11.73276,5.86638,3397814,2023-04-29T22:57:59,0.13,0.12025,234.6552,217.05606,WETH,1.0,1805.04,2050985,2985804,2050985,3195243,3682376,2021-12-22T11:11:20.083893,ethereum,ERC721,non-fungible,simple
5761114,3,17828192,19641980,12793458,905544,3563323,6166999,0.00154,0.000385,2.7811784000000004,0.6952946000000001,5790336,2023-04-29T22:57:59,0.0154,0.013475,27.811784000000003,24.335311,ETH,1.0,1805.96,6153220,2126811,4234476,6153220,5747661,2022-08-05T19:51:46.210328,ethereum,ERC721,non-fungible,simple
3361431,3,24855509,7644596,3534296,24178542,22381642,763994,0.0,0.0,0.0,0.0,5106374,2023-04-29T22:57:53,0.05,0.05,1.033,1.033,SOL,0.01143764,20.66,5106374,5106374,2191233,1330003,142980,2022-03-26T23:09:14.980663,solana,METAPLEX,non-fungible,simple
6549716,1,27351942,22381642,7016569,20267497,15839843,11906270,0.000504,0.00042,0.1561644,0.130137,2045344,2023-04-29T22:57:53,0.0168,0.0158759999999999,5.20548,4.9191786,BNB,0.17157652,309.85,1595082,2126811,3486156,1595082,2542407,2022-09-07T11:00:20.359644,bsc,ERC721,non-fungible,simple
8684457,3,22381642,22381642,19023397,2665824,5143135,5794434,0.0,2.5e-06,0.0,0.0045149,5106374,2023-04-29T22:57:47,0.0001,9.75e-05,0.180596,0.1760811,ETH,1.0,1805.96,3127915,2126811,6244527,3127915,2309978,2022-10-31T03:07:25.309222,ethereum,ERC721,non-fungible,simple
3828022,4,22381642,22381642,19023397,2665824,5143135,5794434,0.0,2.5e-06,0.0,0.0045149,5106374,2023-04-29T22:57:47,0.0001,9.75e-05,0.180596,0.1760811,ETH,1.0,1805.96,3127915,2126811,6244527,3127915,2309978,2022-10-31T03:07:25.309222,ethereum,ERC721,non-fungible,simple
3985307,3,22381642,22381642,19023397,2665824,5143135,5794434,0.0,2.5e-06,0.0,0.0045149,5106374,2023-04-29T22:57:47,0.0001,9.75e-05,0.180596,0.1760811,ETH,1.0,1805.96,3127915,2126811,6244527,3127915,2309978,2022-10-31T03:07:25.309222,ethereum,ERC721,non-fungible,simple
5777222,4,22381642,22381642,19023397,2665824,5143135,5794434,0.0,2.5e-06,0.0,0.0045149,5106374,2023-04-29T22:57:47,0.0001,9.75e-05,0.180596,0.1760811,ETH,1.0,1805.96,3127915,2126811,6244527,3127915,2309978,2022-10-31T03:07:25.309222,ethereum,ERC721,non-fungible,simple
5881460,7,2736183,26710790,1942018,2665824,5143135,5794434,0.0,2.5e-06,0.0,0.0045149,5106374,2023-04-29T22:57:47,0.0001,9.75e-05,0.180596,0.1760811,ETH,1.0,1805.96,3127915,2126811,6244527,3127915,2309978,2022-10-31T03:07:25.309222,ethereum,ERC721,non-fungible,simple
2461143,4,28155572,26710790,7889008,2665824,5143135,5794434,0.0,2.5e-06,0.0,0.0045149,5106374,2023-04-29T22:57:47,0.0001,9.75e-05,0.180596,0.1760811,ETH,1.0,1805.96,6244527,2126811,3127915,6244527,2309978,2022-10-31T03:07:25.309222,ethereum,ERC721,non-fungible,simple
7724680,2,22381642,22381642,19023397,2665824,5143135,5794434,0.0,2.5e-06,0.0,0.0045149,5106374,2023-04-29T22:57:47,0.0001,9.75e-05,0.180596,0.1760811,ETH,1.0,1805.96,3048101,2126811,3127915,3048101,2309978,2022-10-31T03:07:25.309222,ethereum,ERC721,non-fungible,simple
